Status/Disposal,Ear Tag,Ear Tag Location,Brand,Brand Location,Tattoo,Tattoo Location,Other ID,Other ID Location,Name,Registration Number,Breeder,Breeder Member Number,Owner,Owner Member Number,Date of Birth,Birth Method,Sire,Dam,Status,Type or Sex,Percent Purebred,Breed,Breed 1,Breed 2,Breed 3,Breed Comp 1,Breed Comp 2,Breed Comp 3,Horns,Color Markings,EPDType,EPD Reporting Period,Calving Ease Direct EPD,Calving Ease Direct Acc,Birth Weight EPD,Birth Weight Acc,Weaning Weight EPD,Weaning Weight Acc,Yearling Weight EPD,Yearling Weight Acc,Milk EPD,Milk Acc,Total Maternal EPD,Calving Ease Maternal EPD,Calving Ease Maternal Acc,Scrotal Circumference EPD,Scrotal Circumference Acc,Ribeye Area EPD,Ribeye Area Acc,Marbling EPD,Marbling Acc,Fat Thickness EPD,Fat Thickness Acc,Carcass Weight EPD,Carcass Weight  Acc,Percent Retail Cuts EPD,Percent Retail Cuts Acc,Intramuscular Fat EPD,Intramuscular Fat Acc,Birth Weight,Adjusted Birth Weight,Birth Contemp Group,Birth contemporaries,Birth Weight Ratio,Birth Height,Calving Ease,Birth Code,Nurse Code,Twin code,Dam Teat Score,Dam Udder Score,Dam Gestation Length,Weaning Date,Weaning Weight Date,Weaning Weight,Adjusted Weaning Weight,Weaning Contemp Group,Weaning Contemporaries,Weaning Weight Ratio,Weaning WDA,Weaning Height,Weaning Frame Score,Weaning Mgmt Code,Weaning Pasture Code,Weaning Sheath/Namvel,Yearling Date,Yearling Weight Date,Yearling Weight,Adjusted Yearling Weight,Yearling Contemp Group,Yearling Contemporaries,Yearling Weight Ratio,Yearling WDA,Yearling ADG,Yearling ADG Ratio,Yearling Height,Yearling Frame Score,Yearling Mgmt Code,Yearling Pasture Code,Yearling Sheath/Navel
0,,,C0271,RH,902M,,,,ARTESIAN 902M,U341933,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/29/2024,NS,AF1,X93782,Active,S,,,AA,AN,XX,50,25,25,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,77,21466-2,25,99,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,4033M,,,,ARTESIAN 4033M,U341934,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/28/2024,NS,AF1,X294590,Active,S,,,AA,AN,,50,50,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,89,21297-3,15,109,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9765M,,,,ARTESIAN 9765M,U341935,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/7/2024,NS,AF1,X273025,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,75,21297-4,15,100,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E625M,,,,ARTESIAN E625M,U341936,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/24/2024,NS,AF1,X185977,Active,S,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,81,21297-3,15,100,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E661AM,,,,ARTESIAN E661AM,U341937,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/1/2024,NS,AF1,X185992,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,55,21297-4,15,73,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E661BM,,,,ARTESIAN E661BM,U341938,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/1/2024,NS,AF1,X185992,Active,S,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,21297-3,15,80,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G912M,,,,ARTESIAN G912M,U341939,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/11/2024,NS,AF1,X209893,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,21645-1,5,111,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G938M,,,,ARTESIAN G938M,U341940,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/21/2024,NS,AF1,X210008,Active,S,,,AA,AR,HP,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,21645-2,6,97,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G961M,,,,ARTESIAN G961M,U341941,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/6/2024,NS,AF1,X210031,Active,S,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,21645-2,6,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G990M,,,,ARTESIAN G990M,U341942,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/21/2024,NS,AF1,AF0,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,21297-5,16,92,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H005M,,,,ARTESIAN H005M,U341943,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/7/2024,NS,AF1,X236642,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,73,21297-4,15,97,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H009M,,,,ARTESIAN H009M,U341944,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/3/2024,NS,AF1,X236646,Active,C,,,AA,AR,,50,50,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,81,21297-4,15,108,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H016M,,,,ARTESIAN H016M,U341945,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/7/2024,NS,AF1,X236653,Active,S,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,83,21297-3,15,102,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H028M,,,,ARTESIAN H028M,U341946,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/30/2024,NS,AF1,X236665,Active,S,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,77,21297-3,15,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H050M,,,,ARTESIAN H050M,U341947,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/4/2024,NS,AF1,X236687,Active,S,,,AA,AR,,50,50,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,88,21297-3,15,108,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,02KM,,,,ARTESIAN 02KM,U341948,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/28/2024,NS,AF1,1T251421,Active,S,,,AA,AN,XX,75,12.5,12.5,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,77,21297-3,15,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,203M,,,,ARTESIAN 203M,U341949,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/18/2024,NS,AF1,1T251468,Active,C,,,AA,AN,XX,75,12.5,12.5,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,74,21297-4,15,98,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,303M,,,,ARTESIAN 303M,U341950,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/24/2024,NS,AF1,X94226,Active,C,,,AA,AN,XX,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,21466-3,16,89,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,312M,,,,ARTESIAN 312M,U341951,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/25/2024,NS,AF1,X94234,Active,C,,,AA,AN,XX,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,66,21466-3,16,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,0509M,,,,ARTESIAN 0509M,U341952,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/30/2024,NS,AF1,X341552,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,89,21297-4,15,118,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,559M,,,,ARTESIAN 559M,U341953,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/13/2024,NS,AF1,X110011,Active,S,,,AA,AN,XX,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,21466-2,25,99,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,0689M,,,,ARTESIAN 0689M,U341954,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/4/2024,NS,AF1,X341553,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,21297-4,15,97,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,906KM,,,,ARTESIAN 906KM,U341955,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/8/2024,NS,AF1,1T251379,Active,C,,,AA,AN,XX,75,12.5,12.5,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,70,21297-4,15,93,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,3876M,,,,ARTESIAN 3876M,U341956,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/29/2024,NS,AF1,X294591,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,21297-4,15,110,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9042M,,,,ARTESIAN 9042M,U341957,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/30/2024,NS,AF1,X272979,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,70,21297-4,15,93,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E620M,,,,ARTESIAN E620M,U341958,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/12/2024,NS,AF1,X209619,Active,S,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,21297-3,15,117,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E681M,,,,ARTESIAN E681M,U341959,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/11/2024,NS,AF1,X209626,Active,S,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,21297-3,15,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G909M,,,,ARTESIAN G909M,U341960,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/25/2024,NS,AF1,X209890,Active,S,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,21645-2,6,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G919M,,,,ARTESIAN G919M,U341961,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/30/2024,NS,AF1,X209900,Active,S,,,AA,AR,,50,50,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,21645-2,6,114,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G939M,,,,ARTESIAN G939M,U341962,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/13/2024,NS,AF1,X210009,Active,C,,,AA,AR,HP,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,21645-1,5,96,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G940M,,,,ARTESIAN G940M,U341963,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/25/2024,NS,AF1,X210010,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,21645-1,5,87,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G941KM,,,,ARTESIAN G941KM,U341964,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/15/2024,NS,AF1,AF0,Active,S,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,53,21297-6,12,66,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G949M,,,,ARTESIAN G949M,U341965,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/27/2024,NS,AF1,X210019,Active,S,,,AA,AN,,50,50,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,21645-2,6,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G958M,,,,ARTESIAN G958M,U341966,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/17/2024,NS,AF1,X210028,Active,S,,,AA,AN,,50,50,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,81,21645-2,6,100,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G930M,,,,ARTESIAN G930M,U341967,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/29/2024,NS,AF1,X209911,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71,21645-1,5,95,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G966M,,,,ARTESIAN G966M,U341968,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/30/2024,NS,AF1,X210036,Active,C,,,AA,AN,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,21645-1,5,111,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H003M,,,,ARTESIAN H003M,U341969,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/21/2024,NS,AF1,X236640,Active,C,,,AA,AR,,50,50,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,72,21297-4,15,96,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H010M,,,,ARTESIAN H010M,U341970,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/20/2024,NS,AF1,X236647,Active,S,,,AA,AR,,50,50,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,70,21297-3,15,86,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H025M,,,,ARTESIAN H025M,U341971,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/25/2024,NS,AF1,X236662,Active,S,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,92,21297-3,15,113,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H042M,,,,ARTESIAN H042M,U341972,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/11/2024,NS,AF1,X236679,Active,S,,,AA,AR,,50,50,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,101,21297-3,15,124,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,H046M,,,,ARTESIAN H046M,U341973,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/11/2024,NS,AF1,X236683,Active,C,,,AA,AR,,50,50,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,97,21297-4,15,129,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M401,,,,ARTESIAN LENORAH M401,U341974,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,1/12/2024,AI,AF1,AF21759,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,57,20826-16270,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M402,,,,ARTESIAN LOCKHART M402,U341975,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,1/23/2024,AI,AF1,AF20799,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,66,20826-16271,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M403,,,,ARTESIAN AZLE M403,U341976,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2024,AI,AF1,AF237291,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,94,21466-1,7,111,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M404,,,,ARTESIAN BROOKELAND M404,U341977,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2024,AI,AF1,AF168517,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,81,21297-5,16,113,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M405,,,,ARTESIAN CELINA M405,U341978,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/5/2024,AI,AF1,AF173208,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,79,21297-5,16,110,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M406,,,,ARTESIAN ATHENS M406,U341979,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/6/2024,AI,AF1,AP251308,Active,B,,,AA,AR,,98.4,1.6,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,74,21466-6,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M407,,,,ARTESIAN AVERY M407,U341980,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/6/2024,AI,AF1,AF251294,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,110,21466-1,7,130,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M408,,,,ARTESIAN BEASLEY M408,U341981,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/8/2024,AI,AF1,AF251296,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,101,21466-7,1,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M409,,,,ARTESIAN HARPER M409,U341982,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/9/2024,AI,AF1,AF168578,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,73,21297-5,16,102,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M410,,,,ARTESIAN MILAGROS M410,U341983,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/13/2024,AI,AF1,AF251303,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,85,21466-1,7,101,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M411,,,,ARTESIAN KENDALIA M411,U341984,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/15/2024,AI,AF1,AF197130,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,86,21297-5,16,120,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M412,,,,ARTESIAN MORGAN M412,U341985,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/19/2024,NS,AF1,AF198103,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,75,21297-5,16,105,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M413,,,,ARTESIAN CHANDLER M413,U341986,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/20/2024,NS,AF1,AF197151,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,84,21297-6,12,104,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M414,,,,ARTESIAN NATALIA M414,U341987,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/23/2024,NS,AF1,AF217215,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,21297-5,16,89,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M415,,,,ARTESIAN DAWSON M415,U341988,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/25/2024,AI,AF1,AP251306,Active,B,,,AA,AR,,98.4,1.6,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,21466-6,2,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M416,,,,ARTESIAN PAIGE M416,U341989,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/25/2024,AI,AF1,AF173156,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,56,21297-5,16,78,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M417,,,,ARTESIAN ROCHELLE M417,U341990,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF168220,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,67,21297-5,16,94,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M418,,,,ARTESIAN MATADOR M418,U341991,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF106006,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,21297-6,12,124,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M419,,,,ARTESIAN FRANKLIN M416,U341992,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF170039,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,78,21297-6,12,97,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M420,,,,ARTESIAN SIDNEY M420,U341993,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF251301,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,68,21466-1,7,81,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M421,,,,ARTESIAN TATUM M421,U341994,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF209879,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,88,21466-1,7,104,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M422,,,,ARTESIAN GARRISON M422,U341995,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2024,AI,AF1,AF168513,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,71,21297-6,12,88,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M423,,,,ARTESIAN TOYAH M423,U341996,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/28/2024,AI,AF1,AF178218,Active,C,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,21297-5,16,87,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,M425,,,,ARTESIAN HIGGINS M425,U341997,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/31/2024,NS,AF1,AF11048,Active,B,,,AA,,,100,,,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,68,21297-6,12,84,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
